Episode,Time,StateHash,Action,Reward,OldQ,NewQ,Delta
166,51959.3,108,HideSpotCheck,-7.18,-6.304,-6.555,-0.2505
166,51959.6,108,HideSpotCheck,-7.43,-6.555,-6.806,-0.2515
166,51959.9,108,HideSpotCheck,-7.69,-6.806,-7.059,-0.2521
166,51960.2,108,HideSpotCheck,-7.94,-7.059,-7.311,-0.2526
166,51960.5,108,HideSpotCheck,-8.19,-7.311,-7.564,-0.2529
166,51960.8,108,HideSpotCheck,-8.45,-7.564,-7.817,-0.2531
166,51961.1,108,HideSpotCheck,-8.70,-7.817,-8.070,-0.2532
166,51961.4,108,HideSpotCheck,-8.95,-8.070,-8.324,-0.2533
166,51961.7,108,HideSpotCheck,10.00,-8.324,-2.826,5.4973
167,51961.7,108,HideSpotCheck,-0.30,-2.826,-1.828,0.9980
167,51962.1,120,HideSpotCheck,1.20,1.777,1.627,-0.1500
167,51962.4,120,HideSpotCheck,1.20,1.627,1.522,-0.1053
167,51962.7,120,HideSpotCheck,1.10,1.522,1.418,-0.1041
167,51963.0,120,HideSpotCheck,0.99,1.418,1.311,-0.1070
167,51963.3,120,HideSpotCheck,-0.67,1.311,0.738,-0.5731
167,51971.4,90,SweepArea,-0.23,-0.080,-0.098,-0.0181
167,52000.3,144,Patrol,0.11,0.136,0.137,0.0016
168,52045.6,144,Patrol,-0.80,0.137,-0.141,-0.2777
168,52090.6,144,Patrol,-0.72,-0.141,-0.313,-0.1720
168,52097.7,144,SweepArea,0.01,-0.637,-0.422,0.2149
168,52142.8,144,Patrol,-0.92,-0.313,-0.493,-0.1808
168,52151.5,144,SweepArea,-0.24,-0.422,-0.347,0.0748
168,52155.7,144,SweepArea,-0.19,-0.347,-0.277,0.0703
168,52159.4,144,SweepArea,-0.04,-0.277,-0.180,0.0964
168,52163.1,144,SweepArea,-0.14,-0.180,-0.143,0.0375
168,52167.0,144,SweepArea,-0.39,-0.143,-0.192,-0.0496
168,52171.0,144,SweepArea,-0.34,-0.192,-0.212,-0.0201
168,52174.8,144,SweepArea,-1.04,-0.212,-0.435,-0.2229
168,52179.1,144,SweepArea,-1.44,-0.435,-0.714,-0.2789
168,52224.2,144,Patrol,-0.92,-0.493,-0.619,-0.1260
168,52269.2,144,Patrol,-0.80,-0.619,-0.672,-0.0528
168,52297.3,145,Patrol,0.16,-0.511,-0.304,0.2074
168,52302.5,127,SweepArea,-0.03,-0.282,-0.191,0.0915
168,52309.5,127,SweepArea,-0.22,-0.191,-0.184,0.0064
168,52316.3,127,SweepArea,-0.22,-0.184,-0.179,0.0052
168,52322.8,127,SweepArea,-0.31,-0.179,-0.204,-0.0248
168,52328.8,127,SweepArea,-0.26,-0.204,-0.204,-0.0003
168,52349.8,127,SweepArea,-0.36,-0.204,-0.243,-0.0393
168,52355.0,127,SweepArea,-1.05,-0.243,-0.468,-0.2248
168,52359.6,127,SweepArea,-1.30,-0.468,-0.699,-0.2310
168,52404.8,127,Patrol,-0.71,-0.475,-0.544,-0.0689
168,52419.5,109,SweepArea,-0.30,-0.944,-0.748,0.1967
169,52464.5,109,Patrol,-0.80,-0.745,-0.758,-0.0137
169,52493.1,126,Patrol,0.99,-0.680,-0.173,0.5062
169,52498.1,126,Patrol,-0.83,-0.173,-0.340,-0.1669
169,52506.3,82,HeatSweep,0.07,0.535,0.414,-0.1213
169,52519.2,136,HeatSweep,0.02,0.073,0.071,-0.0021
169,52522.6,130,AmbushHotChoke,-0.18,0.024,-0.016,-0.0404
169,52536.4,130,HeatSweep,-0.29,-0.170,-0.192,-0.0226
169,52549.5,136,HeatSweep,-0.06,0.071,0.046,-0.0252
169,52562.8,130,AmbushHotChoke,-0.08,-0.016,-0.022,-0.0060
169,52575.2,136,AmbushHotChoke,0.03,0.064,0.360,0.2969
169,52589.7,146,SweepArea,0.01,1.942,1.374,-0.5686
169,52604.9,130,AmbushHotChoke,-0.34,-0.022,-0.106,-0.0842
169,52609.3,68,InvestigateLastHeard,-0.01,0.075,0.066,-0.0087
169,52611.8,68,InvestigateLastHeard,-0.18,0.066,0.195,0.1288
169,52617.4,122,AmbushHotChoke,-0.21,0.008,0.116,0.1082
169,52631.6,122,SweepArea,-0.29,0.765,0.559,-0.2060
169,52646.7,122,HeatSweep,-0.65,0.677,0.329,-0.3484
169,52665.7,136,SweepArea,-0.34,-0.112,-0.171,-0.0583
169,52680.8,130,AmbushHotChoke,-0.51,-0.106,-0.179,-0.0728
169,52688.1,136,AmbushHotChoke,-0.01,0.360,0.363,0.0024
169,52701.3,122,SweepArea,-0.28,0.559,0.392,-0.1670
169,52717.2,122,SweepArea,-0.16,0.392,0.279,-0.1126
169,52732.3,122,HeatSweep,-0.65,0.329,0.085,-0.2439
169,52745.1,136,AmbushHotChoke,-0.01,0.363,0.294,-0.0692
169,52758.4,122,SweepArea,-0.28,0.279,0.123,-0.1561
169,52764.0,116,AmbushHotChoke,0.00,-0.120,-0.067,0.0530
169,52809.0,116,Patrol,-0.80,-0.210,-0.384,-0.1742
169,52830.8,144,SweepArea,-0.19,-0.714,-0.547,0.1666
169,52837.1,116,AmbushHotChoke,-0.01,-0.067,-0.033,0.0344
169,52840.9,116,AmbushHotChoke,-0.19,-0.033,-0.059,-0.0264
169,52844.6,116,AmbushHotChoke,-0.19,-0.059,-0.077,-0.0180
169,52847.0,116,AmbushHotChoke,-0.27,-0.077,-0.115,-0.0375
169,52851.3,116,AmbushHotChoke,-0.39,-0.115,-0.178,-0.0639
169,52864.2,116,HideSpotCheck,0.12,-0.168,-0.041,0.1265
169,52879.3,117,HideSpotCheck,-0.63,-0.366,-0.409,-0.0427
169,52894.3,117,HeatSweep,-0.50,0.259,0.038,-0.2207
169,52931.1,145,Patrol,-0.27,-0.304,-0.291,0.0121
169,52943.8,135,HideSpotCheck,0.12,-0.380,-0.224,0.1560
169,52959.0,135,HideSpotCheck,-0.63,-0.224,-0.341,-0.1164
169,52963.8,135,HideSpotCheck,-5.00,-0.341,-1.738,-1.3978
170,52974.1,135,HideSpotCheck,-0.50,-1.738,-1.354,0.3849
170,53016.8,126,Patrol,0.06,-0.340,-0.216,0.1241
170,53021.5,114,AmbushHotChoke,-0.20,-0.130,-0.129,0.0013
170,53025.1,114,AmbushHotChoke,-0.19,-0.129,-0.124,0.0052
170,53030.6,114,AmbushHotChoke,10.00,-0.124,2.914,3.0379
171,53032.1,114,AmbushHotChoke,0.08,2.914,2.079,-0.8352
171,53045.4,90,SweepArea,0.02,-0.098,-0.049,0.0496
171,53052.4,144,SweepArea,-0.22,-0.547,-0.429,0.1189
171,53097.6,126,Patrol,-0.71,-0.216,-0.363,-0.1466
171,53103.8,108,SweepArea,10.00,-0.257,2.821,3.0777
172,53122.9,108,SweepArea,-0.60,2.821,1.802,-1.0188
172,53126.3,126,Patrol,1.21,-0.363,0.132,0.4947
172,53126.9,126,Patrol,-0.53,0.132,-0.055,-0.1869
172,53132.0,62,InvestigateLastHeard,-0.01,0.013,0.047,0.0340
172,53142.4,128,HeatSweep,0.05,0.179,0.156,-0.0226
172,53160.9,144,SweepArea,-0.02,-0.429,-0.295,0.1335
172,53170.0,144,SweepArea,-0.24,-0.295,-0.260,0.0348
172,53179.0,144,SweepArea,-0.09,-0.260,-0.191,0.0698
172,53188.2,144,SweepArea,-0.19,-0.191,-0.172,0.0184
172,53197.1,144,SweepArea,-0.44,-0.172,-0.234,-0.0615
172,53206.0,144,SweepArea,-0.39,-0.234,-0.261,-0.0277
172,53214.5,144,SweepArea,-1.23,-0.261,-0.534,-0.2729
172,53223.4,144,SweepArea,-1.34,-0.534,-0.757,-0.2226
172,53253.1,144,Patrol,-0.03,-0.672,-0.474,0.1980
172,53298.1,126,Patrol,-0.02,-0.055,-0.043,0.0122
172,53337.3,126,Patrol,0.01,-0.043,-0.024,0.0192
172,53382.3,144,Patrol,-0.90,-0.474,-0.599,-0.1248
172,53427.6,144,Patrol,-1.09,-0.599,-0.745,-0.1460
172,53462.1,145,Patrol,-0.29,-0.291,-0.288,0.0032
172,53475.7,115,AmbushHotChoke,-0.29,-0.157,-0.188,-0.0308
172,53520.7,145,Patrol,-0.85,-0.288,-0.453,-0.1651
172,53532.6,115,AmbushHotChoke,-0.27,-0.188,-0.204,-0.0156
173,53572.4,145,Patrol,0.00,-0.453,-0.313,0.1402
173,53603.5,144,Patrol,0.13,-0.745,-0.476,0.2688
173,53648.4,126,Patrol,-0.15,-0.024,-0.058,-0.0347
174,53687.6,144,Patrol,0.01,-0.476,-0.258,0.2179
174,53712.3,108,SweepArea,-0.40,1.802,1.151,-0.6514
174,53757.4,126,Patrol,-0.72,-0.058,-0.253,-0.1946
174,53802.4,126,Patrol,-0.90,-0.253,-0.412,-0.1588
174,53804.8,108,SweepArea,1.00,1.151,1.130,-0.0212
174,53808.2,108,SweepArea,-0.56,1.130,0.653,-0.4770
174,53813.4,86,InvestigateLastHeard,0.14,0.131,0.200,0.0694
174,53820.0,136,AmbushHotChoke,-0.22,0.294,0.155,-0.1385
174,53833.5,140,HideSpotCheck,0.28,0.030,0.123,0.0931
174,53850.1,122,SweepArea,-0.16,0.123,0.053,-0.0703
174,53866.8,122,SweepArea,-0.16,0.053,-0.001,-0.0546
174,53881.9,116,HideSpotCheck,-0.63,-0.041,-0.207,-0.1657
174,53887.6,116,AmbushHotChoke,10.00,-0.178,2.875,3.0535
175,53891.0,116,AmbushHotChoke,0.06,2.875,2.049,-0.8263
175,53922.1,144,Patrol,0.09,-0.258,-0.148,0.1099
176,53967.2,144,Patrol,-0.80,-0.148,-0.341,-0.1926
176,54012.2,144,Patrol,-0.80,-0.341,-0.476,-0.1349
176,54043.2,126,Patrol,0.00,-0.412,-0.282,0.1303
176,54088.1,126,Patrol,-0.18,-0.282,-0.248,0.0333
176,54127.5,144,Patrol,-0.15,-0.476,-0.352,0.1238
176,54140.1,108,SweepArea,-0.28,0.653,0.390,-0.2628
177,54184.2,144,Patrol,-0.04,-0.352,-0.257,0.0954
177,54190.3,90,SweepArea,-0.21,-0.049,-0.075,-0.0268
177,54231.4,144,Patrol,-0.01,-0.257,-0.179,0.0773
177,54276.5,144,Patrol,-0.80,-0.179,-0.362,-0.1822
177,54321.6,144,Patrol,-0.92,-0.362,-0.525,-0.1638
177,54331.4,144,Patrol,0.80,-0.525,-0.112,0.4138
177,54331.8,144,Patrol,-0.68,-0.112,-0.268,-0.1563
177,54344.6,90,SweepArea,0.04,-0.075,0.283,0.3586
177,54353.6,114,AmbushHotChoke,-0.24,2.079,1.402,-0.6770
177,54392.6,144,Patrol,-0.29,-0.268,-0.270,-0.0024
177,54437.8,126,Patrol,-0.88,-0.248,-0.436,-0.1881
177,54482.8,144,Patrol,-0.95,-0.270,-0.470,-0.1995
177,54494.7,128,HeatSweep,0.14,0.156,0.167,0.0104
177,54533.8,144,Patrol,-0.29,-0.470,-0.412,0.0576
177,54564.9,144,Patrol,0.11,-0.412,-0.247,0.1655
177,54578.4,128,HeatSweep,0.16,0.167,0.189,0.0218
177,54591.0,128,HeatSweep,0.07,0.189,0.169,-0.0198
177,54636.1,144,Patrol,-0.95,-0.247,-0.457,-0.2099
177,54681.3,145,Patrol,-0.77,-0.313,-0.449,-0.1358
177,54711.8,145,Patrol,0.10,-0.449,-0.282,0.1664
177,54755.6,145,Patrol,-0.16,-0.282,-0.243,0.0391
177,54800.7,145,Patrol,-1.15,-0.243,-0.514,-0.2710
178,54846.0,145,Patrol,-0.80,-0.514,-0.598,-0.0835
178,54891.2,126,Patrol,-0.68,-0.436,-0.506,-0.0692
178,54936.4,144,Patrol,-0.90,-0.457,-0.588,-0.1308
178,54964.9,126,Patrol,-0.08,-0.506,-0.372,0.1331
178,55009.8,126,Patrol,-0.28,-0.372,-0.342,0.0305
178,55024.7,144,SweepArea,-0.30,-0.757,-0.606,0.1512
178,55053.8,126,Patrol,-0.19,-0.342,-0.290,0.0520
178,55082.5,126,Patrol,0.07,-0.290,-0.175,0.1150
178,55121.4,144,Patrol,0.01,-0.588,-0.401,0.1866
178,55134.4,128,HeatSweep,0.04,0.169,0.144,-0.0247
178,55169.8,144,Patrol,-0.25,-0.401,-0.302,0.0993
178,55182.4,129,HeatSweep,-0.11,1.138,0.771,-0.3663
178,55217.3,145,Patrol,-0.25,-0.598,-0.455,0.1430
178,55231.3,129,HeatSweep,0.09,0.771,0.680,-0.0909
178,55240.9,129,HeatSweep,-0.05,0.680,0.471,-0.2099
178,55246.1,121,SweepArea,-0.20,0.029,-0.029,-0.0587
178,55261.3,121,AmbushHotChoke,-0.65,0.001,-0.193,-0.1941
178,55275.9,147,HeatSweep,-0.30,-0.088,-0.143,-0.0551
178,55310.4,145,Patrol,-0.03,-0.455,-0.328,0.1273
178,55322.8,147,HeatSweep,-0.27,-0.143,-0.174,-0.0312
178,55358.0,145,Patrol,-0.04,-0.328,-0.240,0.0874
178,55359.3,147,HeatSweep,-5.00,-0.174,-1.622,-1.4478
179,55373.1,147,HeatSweep,-0.50,-1.622,-1.272,0.3498
179,55413.1,144,Patrol,0.10,-0.302,-0.177,0.1247
179,55458.2,144,Patrol,-0.80,-0.177,-0.361,-0.1845
179,55503.4,144,Patrol,-0.93,-0.361,-0.528,-0.1663
179,55545.7,144,Patrol,-0.17,-0.528,-0.417,0.1111
179,55591.0,126,Patrol,-1.15,-0.175,-0.465,-0.2899
179,55636.2,144,Patrol,-1.25,-0.417,-0.664,-0.2478
179,55645.2,144,SweepArea,-0.09,-0.606,-0.432,0.1737
179,55660.9,144,SweepArea,-0.01,-0.432,-0.291,0.1405
179,55690.6,126,Patrol,0.10,-0.465,-0.288,0.1769
179,55728.9,126,Patrol,0.01,-0.288,-0.195,0.0926
179,55744.1,153,AmbushHotChoke,-0.65,-0.114,-0.273,-0.1595
179,55746.8,147,AmbushHotChoke,-0.18,-0.315,-0.270,0.0448
179,55750.1,147,AmbushHotChoke,-0.18,-0.270,-0.240,0.0298
179,55752.7,147,AmbushHotChoke,-0.28,-0.240,-0.247,-0.0071
179,55756.9,147,AmbushHotChoke,-0.39,-0.247,-0.287,-0.0400
179,55761.4,147,AmbushHotChoke,-0.49,-0.287,-0.346,-0.0589
179,55774.5,147,HeatSweep,0.02,-1.272,-0.877,0.3953
179,55774.8,145,HideSpotCheck,-0.50,-1.062,-0.878,0.1837
180,55819.9,145,Patrol,-0.80,-0.240,-0.406,-0.1655
180,55820.2,126,HideSpotCheck,-0.50,-0.812,-0.689,0.1227
180,55865.4,126,Patrol,-0.73,-0.195,-0.353,-0.1572
180,55879.3,144,SweepArea,0.09,-0.291,-0.164,0.1277
180,55904.5,144,SweepArea,-0.60,-0.164,-0.287,-0.1233
180,55909.1,144,SweepArea,-0.20,-0.287,-0.236,0.0507
180,55914.1,144,SweepArea,-0.30,-0.236,-0.232,0.0037
180,55919.3,144,SweepArea,-0.40,-0.232,-0.260,-0.0280
180,55944.5,144,SweepArea,-0.66,-0.260,-0.267,-0.0064
180,55947.9,114,AmbushHotChoke,-0.18,1.402,1.280,-0.1216
180,55962.0,114,HeatSweep,-0.14,-0.214,-0.169,0.0446
180,55968.0,128,HeatSweep,-0.21,0.144,0.341,0.1964
180,55975.8,146,SweepArea,-0.23,1.374,0.962,-0.4116
180,55984.2,128,HeatSweep,0.12,0.341,0.340,-0.0004
180,55993.1,128,HeatSweep,-0.24,0.340,0.231,-0.1089
180,56002.1,128,HeatSweep,-0.01,0.231,0.204,-0.0273
180,56011.0,128,HeatSweep,-0.34,0.204,0.080,-0.1242
180,56020.2,128,HeatSweep,-0.21,0.080,0.008,-0.0713
180,56029.2,128,HeatSweep,-0.54,0.008,-0.143,-0.1511
180,56038.3,128,HeatSweep,-1.01,-0.143,-0.389,-0.2463
180,56053.3,128,AmbushHotChoke,-0.48,-0.293,-0.340,-0.0476
180,56057.7,128,AmbushHotChoke,-0.19,-0.340,-0.279,0.0609
180,56060.3,128,AmbushHotChoke,-0.18,-0.279,-0.230,0.0495
180,56062.7,128,AmbushHotChoke,-0.27,-0.230,-0.225,0.0052
180,56065.3,128,AmbushHotChoke,-0.38,-0.225,-0.251,-0.0269
180,56078.3,128,HideSpotCheck,0.12,-0.376,-0.216,0.1598
180,56093.5,128,HideSpotCheck,-0.56,-0.216,-0.311,-0.0943
180,56108.7,110,HideSpotCheck,-0.65,-0.133,-0.279,-0.1458
180,56115.4,128,AmbushHotChoke,-0.02,-0.251,-0.166,0.0856
180,56119.4,128,AmbushHotChoke,-0.19,-0.166,-0.156,0.0099
180,56123.9,128,AmbushHotChoke,-0.19,-0.156,-0.151,0.0052
180,56127.0,128,AmbushHotChoke,-0.28,-0.151,-0.172,-0.0212
180,56130.8,128,AmbushHotChoke,-0.39,-0.172,-0.219,-0.0474
180,56175.9,128,Patrol,-0.80,-0.753,-0.764,-0.0114
180,56177.4,144,SweepArea,-0.01,-0.267,-0.163,0.1038
180,56178.7,144,SweepArea,-0.01,-0.163,-0.090,0.0733
180,56180.2,144,SweepArea,-0.16,-0.090,-0.085,0.0049
180,56181.6,144,SweepArea,-0.26,-0.085,-0.111,-0.0261
180,56183.1,144,SweepArea,-0.36,-0.111,-0.160,-0.0487
180,56184.6,144,SweepArea,-0.47,-0.160,-0.224,-0.0646
180,56208.8,144,SweepArea,-1.08,-0.224,-0.477,-0.2525
180,56253.3,145,Patrol,-0.35,-0.406,-0.373,0.0325
180,56262.2,129,HeatSweep,0.00,0.471,0.417,-0.0531
180,56265.0,129,HeatSweep,10.00,0.417,3.292,2.8748
181,56265.3,129,HeatSweep,1.12,3.292,2.663,-0.6292
181,56265.7,129,HeatSweep,-0.42,2.663,1.808,-0.8552
181,56280.7,57,AmbushHotChoke,-0.50,0.283,0.062,-0.2212
181,56288.5,144,SweepArea,-0.23,-0.477,-0.382,0.0944
181,56297.0,144,SweepArea,-0.23,-0.382,-0.319,0.0636
181,56306.4,144,SweepArea,-0.24,-0.319,-0.278,0.0405
181,56315.7,144,SweepArea,-0.15,-0.278,-0.220,0.0577
181,56325.7,126,HideSpotCheck,0.30,-0.689,-0.374,0.3148
181,56354.4,126,Patrol,0.11,-0.353,-0.206,0.1464
181,56354.7,126,HideSpotCheck,-0.50,-0.374,-0.383,-0.0086
181,56399.2,126,Patrol,0.77,-0.206,0.090,0.2961
181,56399.5,126,Patrol,-0.84,0.090,-0.187,-0.2769
181,56403.1,73,HideSpotCheck,0.21,0.071,0.135,0.0642
181,56405.1,73,HideSpotCheck,0.23,0.135,0.183,0.0483
181,56446.4,127,Patrol,-0.01,-0.544,-0.382,0.1613
181,56491.6,145,Patrol,-0.73,-0.373,-0.479,-0.1057
181,56500.4,115,AmbushHotChoke,-5.00,-0.204,-1.643,-1.4388
182,56506.8,115,AmbushHotChoke,-0.50,-1.643,-1.287,0.3557
182,56552.0,126,Patrol,-0.71,-0.187,-0.340,-0.1525
182,56566.5,144,SweepArea,0.01,-0.220,-0.139,0.0818
182,56575.1,144,SweepArea,-0.08,-0.139,-0.103,0.0352
182,56584.0,144,SweepArea,-0.09,-0.103,-0.080,0.0234
182,56593.1,144,SweepArea,-0.34,-0.080,-0.140,-0.0596
182,56602.1,144,SweepArea,-0.29,-0.140,-0.165,-0.0257
182,56611.1,144,SweepArea,-0.54,-0.165,-0.259,-0.0940
182,56620.2,144,SweepArea,-1.24,-0.259,-0.535,-0.2757
182,56629.1,144,SweepArea,-1.22,-0.535,-0.723,-0.1878
182,56658.1,126,Patrol,-0.19,-0.340,-0.288,0.0516
182,56703.3,126,Patrol,-0.88,-0.288,-0.464,-0.1764
182,56742.4,145,Patrol,0.16,-0.479,-0.288,0.1912
182,56755.7,109,SweepArea,-0.28,-0.748,-0.597,0.1507
182,56800.8,127,Patrol,-0.66,-0.382,-0.465,-0.0825
182,56804.7,109,SweepArea,-0.19,-0.597,-0.462,0.1348
183,56849.9,145,Patrol,-0.80,-0.288,-0.439,-0.1515
183,56895.1,144,Patrol,-0.80,-0.664,-0.703,-0.0383
183,56902.2,126,HideSpotCheck,0.36,-0.383,-0.139,0.2441
183,56912.5,126,HideSpotCheck,0.15,-0.139,-0.036,0.1030
183,56919.4,126,HideSpotCheck,0.18,-0.036,0.050,0.0859
183,56926.6,126,HideSpotCheck,0.28,0.050,0.140,0.0897
183,56936.4,126,HideSpotCheck,-0.05,0.140,0.109,-0.0310
184,56981.4,126,Patrol,-0.80,-0.464,-0.562,-0.0977
184,57026.4,144,Patrol,-0.70,-0.703,-0.699,0.0038
184,57071.5,144,Patrol,-0.97,-0.699,-0.768,-0.0693
184,57086.9,108,SweepArea,-0.30,0.390,0.235,-0.1547
184,57103.3,108,SweepArea,-0.31,0.235,0.101,-0.1343
184,57128.5,108,SweepArea,-0.60,0.101,-0.101,-0.2019
184,57137.1,126,HideSpotCheck,0.32,0.109,0.194,0.0849
184,57147.0,126,HideSpotCheck,0.30,0.194,0.261,0.0677
184,57157.0,126,HideSpotCheck,0.15,0.261,0.275,0.0139
184,57166.9,126,HideSpotCheck,0.05,0.275,0.258,-0.0176
184,57177.0,126,HideSpotCheck,-0.05,0.258,0.211,-0.0468
184,57187.0,126,HideSpotCheck,0.00,0.211,0.186,-0.0250
184,57196.6,126,HideSpotCheck,-0.70,0.186,-0.045,-0.2304
184,57206.8,126,HideSpotCheck,-1.10,-0.045,-0.344,-0.2994
184,57216.5,126,HideSpotCheck,-1.20,-0.344,-0.582,-0.2379
184,57245.6,126,Patrol,0.11,-0.562,-0.356,0.2064
184,57290.9,127,Patrol,-0.73,-0.465,-0.544,-0.0792
184,57307.1,145,Patrol,0.84,-0.439,-0.043,0.3958
184,57309.5,145,Patrol,-0.64,-0.043,-0.213,-0.1693
184,57334.6,61,SweepArea,-0.75,0.091,-0.157,-0.2486
184,57379.6,145,Patrol,-0.80,-0.213,-0.387,-0.1747
184,57379.9,145,HideSpotCheck,-0.50,-0.878,-0.749,0.1294
184,57425.0,145,Patrol,-0.86,-0.387,-0.527,-0.1394
184,57455.3,145,Patrol,-0.20,-0.527,-0.316,0.2113
184,57458.8,129,HeatSweep,-0.18,1.808,1.665,-0.1427
184,57462.1,129,HeatSweep,-0.18,1.665,1.531,-0.1341
184,57465.6,129,HeatSweep,-0.18,1.531,1.402,-0.1294
184,57468.9,129,HeatSweep,-0.28,1.402,1.251,-0.1506
184,57472.4,129,HeatSweep,-0.39,1.251,1.073,-0.1775
184,57475.8,129,HeatSweep,-0.48,1.073,0.877,-0.1968
184,57479.2,129,HeatSweep,-1.18,0.877,0.480,-0.3968
184,57482.6,129,HeatSweep,-1.43,0.480,0.026,-0.4538
184,57486.0,129,HeatSweep,-1.68,0.026,-0.464,-0.4897
184,57486.3,129,HideSpotCheck,-0.50,-0.113,-0.202,-0.0888
184,57501.5,129,AmbushHotChoke,-0.64,-0.199,-0.323,-0.1239
184,57546.7,145,Patrol,-0.95,-0.316,-0.505,-0.1894
185,57591.9,145,Patrol,-0.80,-0.505,-0.591,-0.0860
185,57629.5,126,Patrol,0.16,-0.356,-0.145,0.2109
185,57637.1,114,AmbushHotChoke,0.07,1.280,0.932,-0.3479
185,57641.1,128,AmbushHotChoke,-0.19,-0.219,-0.193,0.0260
185,57643.6,128,AmbushHotChoke,-0.18,-0.193,-0.169,0.0240
185,57648.1,128,AmbushHotChoke,10.00,-0.169,2.882,3.0512
186,57651.3,128,AmbushHotChoke,0.07,2.882,2.096,-0.7856
186,57659.7,90,SweepArea,0.07,0.283,0.237,-0.0457
186,57661.3,144,SweepArea,-0.17,-0.723,-0.528,0.1945
186,57662.8,144,SweepArea,-0.17,-0.528,-0.392,0.1363
186,57664.2,144,SweepArea,-0.26,-0.392,-0.326,0.0659
186,57665.5,144,SweepArea,-0.36,-0.326,-0.310,0.0166
186,57710.6,144,Patrol,-0.80,-0.768,-0.775,-0.0067
186,57718.3,144,SweepArea,-0.05,-0.310,-0.211,0.0985
186,57727.2,144,SweepArea,-0.24,-0.211,-0.201,0.0103
186,57736.3,144,SweepArea,-0.24,-0.201,-0.194,0.0063
186,57766.4,144,Patrol,0.18,-0.775,-0.481,0.2941
186,57776.4,144,SweepArea,10.00,-0.194,2.864,3.0584
187,57791.6,144,SweepArea,-0.60,2.864,1.833,-1.0314
187,57795.0,126,Patrol,1.16,-0.145,0.267,0.4116
187,57795.4,126,Patrol,-0.50,0.267,0.135,-0.1317
187,57808.6,74,AmbushHotChoke,0.02,-0.006,0.319,0.3257
187,57811.5,128,AmbushHotChoke,-0.18,2.096,1.956,-0.1402
187,57814.0,128,AmbushHotChoke,-0.18,1.956,1.833,-0.1231
187,57817.2,128,AmbushHotChoke,-0.10,1.833,1.721,-0.1123
187,57820.8,128,AmbushHotChoke,-0.39,1.721,1.517,-0.2034
187,57824.4,128,AmbushHotChoke,-0.49,1.517,1.295,-0.2227
187,57837.5,128,AmbushHotChoke,-0.98,1.295,0.893,-0.4019
187,57852.4,144,SweepArea,0.00,1.833,1.407,-0.4252
187,57867.5,128,AmbushHotChoke,-0.36,0.893,0.639,-0.2535
187,57883.7,128,SweepArea,0.00,-0.408,-0.165,0.2430
187,57890.7,114,AmbushHotChoke,-0.02,0.932,0.844,-0.0887
187,57894.8,114,AmbushHotChoke,-0.19,0.844,0.738,-0.1053
187,57898.5,114,AmbushHotChoke,-0.19,0.738,0.644,-0.0947
187,57902.2,114,AmbushHotChoke,-0.29,0.644,0.524,-0.1198
187,57904.6,114,AmbushHotChoke,-0.37,0.524,0.393,-0.1306
187,57907.1,114,AmbushHotChoke,-0.48,0.393,0.237,-0.1569
187,57909.8,114,AmbushHotChoke,-1.18,0.237,-0.125,-0.3621
187,57919.8,114,HeatSweep,-0.25,-0.169,-0.079,0.0905
187,57930.4,128,AmbushHotChoke,0.00,0.639,0.463,-0.1764
187,57940.0,114,HeatSweep,-0.25,-0.079,-0.044,0.0351
187,57950.1,128,AmbushHotChoke,0.00,0.463,0.341,-0.1218
187,57959.5,114,HeatSweep,-0.24,-0.044,-0.041,0.0030
187,57974.9,128,AmbushHotChoke,-0.43,0.341,0.118,-0.2232
187,57985.0,56,AmbushHotChoke,-0.25,0.041,0.126,0.0847
