Episode,Time,StateHash,Action,Reward,OldQ,NewQ,Delta
212,67888.7,134,SweepArea,-0.06,-0.064,-0.055,0.0093
212,67896.0,146,HeatSweep,0.11,-0.114,-0.031,0.0830
212,67909.9,128,SweepArea,-0.29,-0.230,-0.234,-0.0035
212,67917.1,146,HeatSweep,-0.04,-0.031,-0.018,0.0130
212,67942.2,128,SweepArea,-0.60,-0.234,-0.178,0.0564
212,67961.7,150,SweepArea,-0.15,0.008,-0.028,-0.0363
212,67968.8,146,HeatSweep,-0.04,-0.018,-0.009,0.0096
212,67982.7,128,SweepArea,-0.29,-0.178,-0.197,-0.0193
212,67989.8,146,HeatSweep,-0.04,-0.009,-0.002,0.0064
212,68003.9,128,SweepArea,-0.29,-0.197,-0.211,-0.0142
212,68011.0,146,HeatSweep,-0.04,-0.002,0.002,0.0045
212,68025.4,128,SweepArea,-0.29,-0.211,-0.222,-0.0113
212,68032.5,146,HeatSweep,-0.04,0.002,0.005,0.0034
212,68046.9,128,SweepArea,-0.29,-0.222,-0.230,-0.0081
212,68054.1,146,HeatSweep,-0.03,0.005,0.008,0.0027
212,68068.6,128,SweepArea,-0.29,-0.230,-0.236,-0.0057
212,68075.8,146,HeatSweep,-0.04,0.008,0.010,0.0014
212,68089.6,128,SweepArea,-0.29,-0.236,-0.250,-0.0136
212,68104.7,147,AmbushHotChoke,-0.62,-0.415,-0.473,-0.0574
212,68149.9,135,Patrol,-0.89,-0.539,-0.641,-0.1024
212,68165.0,117,HeatSweep,-0.65,-0.039,-0.218,-0.1793
212,68210.1,135,Patrol,-0.76,-0.641,-0.675,-0.0342
213,68255.3,135,Patrol,-0.80,-0.675,-0.710,-0.0352
213,68294.2,126,Patrol,0.06,-0.198,-0.116,0.0820
213,68333.1,144,Patrol,0.81,-0.347,0.005,0.3517
213,68333.9,144,Patrol,-1.06,0.005,-0.302,-0.3074
213,68339.1,74,InvestigateLastHeard,0.14,0.338,0.299,-0.0396
213,68343.6,114,AmbushHotChoke,-0.20,-0.052,-0.073,-0.0216
213,68347.7,114,AmbushHotChoke,-0.19,-0.073,-0.087,-0.0135
213,68354.5,114,AmbushHotChoke,10.00,-0.087,2.939,3.0261
214,68356.2,114,AmbushHotChoke,0.07,2.939,2.091,-0.8478
214,68360.4,90,SweepArea,-0.19,-0.262,-0.217,0.0445
214,68405.6,144,Patrol,-0.80,-0.302,-0.449,-0.1470
214,68450.8,126,Patrol,-0.63,-0.116,-0.268,-0.1515
214,68482.6,126,Patrol,0.08,-0.268,-0.157,0.1106
214,68526.2,126,Patrol,-0.15,-0.157,-0.152,0.0055
214,68540.3,108,SweepArea,-0.29,0.038,-0.047,-0.0850
214,68556.5,108,SweepArea,-0.31,-0.047,-0.124,-0.0772
214,68601.7,109,Patrol,-0.80,-0.821,-0.814,0.0073
214,68620.1,145,Patrol,1.00,-0.320,0.085,0.4053
214,68620.7,145,Patrol,-0.64,0.085,-0.119,-0.2048
214,68625.7,75,InvestigateLastHeard,-0.01,0.102,0.086,-0.0162
214,68640.9,115,HeatSweep,-0.65,-0.346,-0.425,-0.0794
214,68653.7,129,AmbushHotChoke,-0.01,-0.308,-0.207,0.1012
214,68666.2,115,HeatSweep,0.03,-0.425,-0.282,0.1434
214,68672.3,145,SweepArea,0.10,-0.990,-0.652,0.3383
215,68717.4,145,Patrol,-0.80,-0.119,-0.321,-0.2017
215,68762.4,144,Patrol,-0.80,-0.449,-0.552,-0.1024
215,68807.7,144,Patrol,-0.73,-0.552,-0.602,-0.0500
215,68821.3,108,SweepArea,0.01,-0.124,-0.068,0.0557
215,68850.7,126,Patrol,0.14,-0.152,-0.060,0.0921
215,68865.1,128,SweepArea,-0.14,-0.250,-0.203,0.0467
215,68873.9,144,SweepArea,-0.24,-0.725,-0.560,0.1651
215,68882.5,144,SweepArea,-0.08,-0.560,-0.398,0.1619
215,68892.3,144,SweepArea,-0.35,-0.398,-0.365,0.0332
215,68900.6,144,SweepArea,-0.28,-0.365,-0.321,0.0444
215,68910.2,144,HideSpotCheck,0.31,-0.793,-0.445,0.3478
215,68919.1,144,SweepArea,-0.24,-0.321,-0.278,0.0430
215,68927.5,144,SweepArea,-0.08,-0.278,-0.199,0.0788
215,68936.2,144,SweepArea,-0.24,-0.199,-0.191,0.0078
215,68945.0,144,SweepArea,-0.19,-0.191,-0.171,0.0204
215,68953.9,144,SweepArea,-0.44,-0.171,-0.233,-0.0617
215,68963.0,144,SweepArea,-0.39,-0.233,-0.262,-0.0290
215,68972.0,144,SweepArea,-1.09,-0.262,-0.491,-0.2296
215,68982.1,144,HideSpotCheck,0.30,-0.445,-0.213,0.2324
215,69010.8,145,Patrol,-0.19,-0.321,-0.277,0.0439
215,69055.5,145,Patrol,-0.16,-0.277,-0.240,0.0372
215,69070.7,129,AmbushHotChoke,-0.50,-0.207,-0.288,-0.0815
215,69115.7,145,Patrol,-0.95,-0.240,-0.451,-0.2116
215,69160.8,145,Patrol,-0.89,-0.451,-0.580,-0.1290
215,69202.4,145,Patrol,-0.32,-0.580,-0.499,0.0810
215,69247.7,145,Patrol,-1.05,-0.499,-0.664,-0.1644
215,69258.3,145,SweepArea,-0.26,-0.652,-0.524,0.1277
215,69283.5,145,SweepArea,-0.67,-0.524,-0.565,-0.0403
215,69287.9,145,SweepArea,10.00,-0.565,2.605,3.1694
216,69299.4,145,SweepArea,-0.01,2.605,1.834,-0.7711
216,69310.4,144,HideSpotCheck,0.14,-0.213,-0.091,0.1217
216,69310.7,108,SweepArea,1.00,-0.068,0.279,0.3470
216,69311.1,108,SweepArea,1.00,0.279,0.522,0.2432
216,69313.9,108,SweepArea,1.12,0.522,0.723,0.2008
216,69314.2,108,SweepArea,0.86,0.723,0.787,0.0640
216,69314.8,108,SweepArea,0.76,0.787,0.796,0.0098
216,69315.1,108,SweepArea,0.65,0.796,0.772,-0.0245
216,69315.5,108,SweepArea,-0.05,0.772,0.543,-0.2287
216,69315.9,108,SweepArea,-0.31,0.543,0.307,-0.2367
216,69316.3,108,SweepArea,-0.56,0.307,0.064,-0.2421
216,69316.6,108,SweepArea,-0.81,0.064,-0.181,-0.2459
216,69317.0,108,SweepArea,-1.07,-0.181,-0.430,-0.2484
216,69317.3,108,SweepArea,-1.32,-0.430,-0.680,-0.2501
216,69317.7,108,SweepArea,-1.57,-0.680,-0.932,-0.2518
216,69318.1,108,SweepArea,-1.83,-0.932,-1.184,-0.2526
216,69318.4,108,SweepArea,-2.08,-1.184,-1.437,-0.2530
216,69318.7,108,SweepArea,-2.33,-1.437,-1.691,-0.2534
216,69319.1,108,SweepArea,-2.59,-1.691,-1.944,-0.2537
216,69319.4,108,SweepArea,-2.84,-1.944,-2.198,-0.2538
216,69319.7,108,SweepArea,-3.09,-2.198,-2.452,-0.2540
216,69320.1,108,SweepArea,-3.35,-2.452,-2.706,-0.2540
216,69320.4,108,SweepArea,-3.40,-2.706,-2.900,-0.1940
216,69320.8,108,SweepArea,-3.65,-2.900,-3.113,-0.2125
216,69321.2,108,SweepArea,-3.91,-3.113,-3.338,-0.2250
216,69321.5,108,SweepArea,-4.16,-3.338,-3.571,-0.2338
216,69321.9,108,SweepArea,-4.41,-3.571,-3.811,-0.2398
216,69322.2,108,SweepArea,10.00,-3.811,0.336,4.1477
217,69322.2,108,SweepArea,-0.27,0.336,0.276,-0.0607
217,69322.6,120,HideSpotCheck,1.20,0.738,0.900,0.1619
217,69322.9,120,HideSpotCheck,1.20,0.900,1.013,0.1130
217,69323.2,120,HideSpotCheck,1.20,1.013,1.092,0.0787
217,69323.5,120,HideSpotCheck,1.09,1.092,1.112,0.0210
217,69323.9,120,HideSpotCheck,-0.57,1.112,0.629,-0.4837
217,69363.2,90,Patrol,0.01,-0.054,-0.031,0.0222
217,69408.3,126,Patrol,-0.80,-0.060,-0.279,-0.2197
217,69408.7,144,HideSpotCheck,-0.50,-0.091,-0.184,-0.0927
217,69408.9,144,HideSpotCheck,-0.50,-0.184,-0.248,-0.0649
217,69409.2,144,HideSpotCheck,-0.50,-0.248,-0.294,-0.0455
217,69423.9,144,SweepArea,-0.30,-0.491,-0.419,0.0724
217,69425.9,144,HideSpotCheck,0.38,-0.294,-0.064,0.2299
217,69427.9,144,HideSpotCheck,0.23,-0.064,0.051,0.1150
217,69429.8,144,HideSpotCheck,0.23,0.051,0.132,0.0810
217,69431.6,144,HideSpotCheck,0.13,0.132,0.168,0.0358
217,69433.6,144,HideSpotCheck,0.03,0.168,0.172,0.0041
217,69435.4,144,HideSpotCheck,0.68,0.172,0.349,0.1767
217,69435.9,144,HideSpotCheck,-1.38,0.349,-0.162,-0.5110
217,69452.1,60,SweepArea,-0.01,-0.068,-0.039,0.0297
217,69481.2,144,Patrol,0.11,-0.602,-0.384,0.2179
217,69504.3,128,SweepArea,-0.16,-0.203,-0.182,0.0212
217,69514.3,144,HideSpotCheck,0.30,-0.162,-0.006,0.1569
217,69524.5,144,HideSpotCheck,0.15,-0.006,0.058,0.0636
218,69569.7,144,Patrol,-0.80,-0.384,-0.506,-0.1224
218,69573.6,144,HideSpotCheck,0.40,0.058,0.185,0.1264
218,69575.6,144,HideSpotCheck,0.23,0.185,0.248,0.0634
218,69576.6,144,HideSpotCheck,0.99,0.248,0.495,0.2471
218,69577.8,144,HideSpotCheck,-0.54,0.495,0.192,-0.3030
218,69593.4,60,SweepArea,-0.01,-0.039,-0.003,0.0356
218,69603.1,144,HideSpotCheck,0.15,0.192,0.216,0.0236
218,69613.1,144,HideSpotCheck,0.30,0.216,0.280,0.0643
218,69620.0,144,HideSpotCheck,0.18,0.280,0.309,0.0292
218,69630.0,144,HideSpotCheck,0.05,0.309,0.287,-0.0222
218,69637.1,144,HideSpotCheck,0.17,0.287,0.311,0.0237
218,69647.1,144,HideSpotCheck,0.00,0.311,0.273,-0.0372
218,69656.8,144,HideSpotCheck,-0.85,0.273,-0.013,-0.2867
218,69666.7,144,HideSpotCheck,-1.10,-0.013,-0.321,-0.3077
218,69676.9,144,HideSpotCheck,-1.20,-0.321,-0.567,-0.2464
218,69685.7,144,SweepArea,-0.24,-0.419,-0.346,0.0730
218,69695.1,144,SweepArea,-0.09,-0.346,-0.251,0.0951
218,69704.6,144,SweepArea,-0.25,-0.251,-0.231,0.0199
218,69713.2,144,SweepArea,-0.19,-0.231,-0.198,0.0325
218,69730.5,144,SweepArea,-0.22,-0.198,-0.193,0.0050
218,69732.0,144,SweepArea,-0.47,-0.193,-0.247,-0.0541
218,69733.3,144,SweepArea,-1.16,-0.247,-0.495,-0.2471
218,69734.8,144,SweepArea,-1.41,-0.495,-0.743,-0.2486
218,69780.0,144,Patrol,-0.88,-0.506,-0.566,-0.0594
218,69793.5,145,AmbushHotChoke,0.02,-0.963,-0.394,0.5691
218,69807.2,145,SweepArea,-0.29,1.834,1.471,-0.3632
218,69823.9,145,SweepArea,-0.32,1.471,1.121,-0.3496
218,69837.9,145,SweepArea,-5.00,1.121,-0.715,-1.8363
219,69849.1,145,SweepArea,-0.60,-0.715,-0.673,0.0423
219,69879.7,144,Patrol,0.09,-0.566,-0.362,0.2039
219,69924.9,126,Patrol,-0.73,-0.279,-0.413,-0.1336
219,69963.9,144,Patrol,0.16,-0.362,-0.196,0.1662
219,69979.1,108,SweepArea,10.00,0.276,3.193,2.9173
220,69989.1,108,SweepArea,-0.60,3.193,2.063,-1.1302
220,70034.3,144,Patrol,-0.80,-0.196,-0.375,-0.1791
220,70079.5,144,Patrol,-0.87,-0.375,-0.520,-0.1456
220,70113.4,144,Patrol,0.84,-0.520,-0.108,0.4117
220,70114.2,144,Patrol,-0.90,-0.108,-0.329,-0.2201
220,70122.6,74,AmbushHotChoke,-0.23,0.319,0.563,0.2435
220,70126.8,114,AmbushHotChoke,-0.19,2.091,1.912,-0.1795
220,70129.5,114,AmbushHotChoke,-0.18,1.912,1.785,-0.1271
220,70133.0,114,AmbushHotChoke,-0.29,1.785,1.610,-0.1749
220,70135.8,114,AmbushHotChoke,-0.19,1.610,1.488,-0.1220
220,70150.9,114,AmbushHotChoke,-0.80,1.488,0.815,-0.6730
220,70155.0,144,HideSpotCheck,0.39,-0.567,-0.257,0.3106
220,70157.1,144,HideSpotCheck,0.23,-0.257,-0.084,0.1725
220,70158.9,144,HideSpotCheck,0.23,-0.084,0.037,0.1217
220,70160.9,144,HideSpotCheck,0.13,0.037,0.092,0.0545
220,70162.8,144,HideSpotCheck,0.03,0.092,0.101,0.0090
220,70164.6,144,HideSpotCheck,-0.07,0.101,0.078,-0.0232
220,70166.6,144,HideSpotCheck,-0.77,0.078,-0.150,-0.2275
220,70168.4,144,HideSpotCheck,-1.02,-0.150,-0.383,-0.2336
221,70209.9,144,Patrol,-0.01,-0.329,-0.231,0.0977
222,70255.0,144,Patrol,-0.80,-0.231,-0.399,-0.1680
222,70269.8,144,HideSpotCheck,0.10,-0.383,0.052,0.4351
222,70285.1,108,SweepArea,-0.30,2.063,1.366,-0.6965
222,70296.0,144,HideSpotCheck,0.14,0.052,0.096,0.0441
222,70306.5,144,HideSpotCheck,0.34,0.096,0.188,0.0919
222,70317.2,144,HideSpotCheck,0.14,0.188,0.207,0.0190
222,70328.2,144,HideSpotCheck,0.24,0.207,0.252,0.0458
222,70373.4,144,Patrol,-0.73,-0.399,-0.457,-0.0577
222,70377.3,108,SweepArea,-0.19,1.366,1.235,-0.1318
222,70381.8,108,SweepArea,-0.19,1.235,1.100,-0.1341
222,70387.6,108,SweepArea,10.00,1.100,3.771,2.6702
223,70387.9,108,SweepArea,1.09,3.771,2.985,-0.7858
223,70388.3,108,SweepArea,-0.54,2.985,1.955,-1.0300
223,70403.4,56,AmbushHotChoke,-0.50,0.126,-0.028,-0.1534
223,70416.7,144,HideSpotCheck,0.12,0.252,0.250,-0.0021
223,70427.1,144,HideSpotCheck,0.15,0.250,0.263,0.0124
223,70442.2,144,HideSpotCheck,-0.63,0.263,0.031,-0.2313
223,70453.3,144,HideSpotCheck,0.22,0.031,0.104,0.0727
223,70464.2,144,HideSpotCheck,-0.06,0.104,0.073,-0.0308
223,70474.8,144,HideSpotCheck,0.04,0.073,0.082,0.0082
223,70485.6,144,HideSpotCheck,-0.86,0.082,-0.183,-0.2648
223,70497.2,126,Patrol,0.88,-0.413,-0.010,0.4032
223,70497.6,126,Patrol,-0.40,-0.010,-0.036,-0.0264
223,70512.6,74,AmbushHotChoke,-0.50,0.563,0.254,-0.3091
223,70520.3,128,SweepArea,0.07,-0.182,-0.091,0.0904
223,70543.2,128,SweepArea,-0.06,-0.091,-0.075,0.0160
223,70552.2,128,SweepArea,-0.24,-0.075,-0.112,-0.0361
223,70561.1,128,SweepArea,-0.19,-0.112,-0.121,-0.0093
223,70570.1,128,SweepArea,-0.29,-0.121,-0.158,-0.0368
223,70578.8,128,SweepArea,-0.54,-0.158,-0.258,-0.1004
223,70587.7,128,SweepArea,-1.24,-0.258,-0.539,-0.2810
223,70594.8,128,HeatSweep,0.13,-0.332,-0.172,0.1595
223,70595.1,144,HideSpotCheck,-0.50,-0.183,-0.249,-0.0658
223,70595.4,144,HideSpotCheck,-0.50,-0.249,-0.295,-0.0461
223,70595.7,144,HideSpotCheck,-0.50,-0.295,-0.327,-0.0323
223,70596.0,144,HideSpotCheck,-0.60,-0.327,-0.380,-0.0526
223,70596.3,144,HideSpotCheck,-0.70,-0.380,-0.447,-0.0668
223,70596.6,144,HideSpotCheck,-0.80,-0.447,-0.524,-0.0768
223,70628.4,144,Patrol,-0.06,-0.457,-0.333,0.1232
223,70642.7,128,HeatSweep,0.08,-0.172,-0.085,0.0871
223,70657.0,128,HeatSweep,0.01,-0.085,-0.044,0.0417
223,70702.1,144,Patrol,-0.95,-0.333,-0.516,-0.1824
223,70743.5,144,Patrol,-0.05,-0.516,-0.372,0.1434
223,70747.0,115,AmbushHotChoke,-0.18,-1.287,-0.936,0.3507
223,70792.1,115,Patrol,-0.95,-0.600,-0.703,-0.1039
223,70802.8,145,AmbushHotChoke,-0.02,-0.394,-0.269,0.1245
223,70816.2,115,SweepArea,-0.28,-1.324,-1.000,0.3239
223,70822.9,115,AmbushHotChoke,-0.01,-0.936,-0.643,0.2936
223,70835.8,115,HeatSweep,0.02,-0.282,-0.183,0.0991
223,70844.7,145,AmbushHotChoke,0.04,-0.269,-0.160,0.1090
223,70850.4,117,AmbushHotChoke,-0.21,-0.051,-0.091,-0.0397
224,70895.8,135,Patrol,-0.80,-0.710,-0.736,-0.0252
224,70940.8,144,Patrol,-0.55,-0.372,-0.366,0.0063
224,70948.8,108,SweepArea,-0.23,1.955,1.689,-0.2653
224,70953.8,108,SweepArea,10.00,1.689,4.207,2.5177
225,70974.0,108,SweepArea,-0.60,4.207,2.773,-1.4346
225,71016.3,144,Patrol,0.05,-0.366,-0.240,0.1261
225,71019.7,128,HeatSweep,-0.18,-0.044,-0.068,-0.0244
225,71023.1,128,HeatSweep,-0.18,-0.068,-0.085,-0.0169
225,71026.5,128,HeatSweep,-0.18,-0.085,-0.097,-0.0118
225,71029.9,128,HeatSweep,-0.28,-0.097,-0.135,-0.0386
225,71033.4,128,HeatSweep,-0.38,-0.135,-0.192,-0.0571
225,71036.9,128,HeatSweep,-0.49,-0.192,-0.263,-0.0701
225,71040.3,128,HeatSweep,-1.18,-0.263,-0.521,-0.2588
225,71055.3,128,AmbushHotChoke,-0.36,-0.385,-0.366,0.0187
225,71064.0,128,AmbushHotChoke,0.14,-0.366,-0.057,0.3092
225,71066.6,114,AmbushHotChoke,-0.18,0.815,0.732,-0.0830
225,71070.5,114,AmbushHotChoke,-0.29,0.732,0.605,-0.1269
225,71073.1,114,AmbushHotChoke,-0.38,0.605,0.469,-0.1354
225,71076.0,114,AmbushHotChoke,-0.48,0.469,0.307,-0.1626
225,71089.1,114,SweepArea,-0.28,-0.219,-0.191,0.0285
225,71096.0,114,AmbushHotChoke,-0.02,0.307,0.274,-0.0327
225,71099.5,114,AmbushHotChoke,-0.18,0.274,0.205,-0.0688
225,71102.7,114,AmbushHotChoke,-0.18,0.205,0.142,-0.0637
225,71106.3,114,AmbushHotChoke,-0.29,0.142,0.049,-0.0932
225,71110.7,114,AmbushHotChoke,-0.39,0.049,-0.062,-0.1110
225,71114.5,114,AmbushHotChoke,-0.49,-0.062,-0.168,-0.1057
225,71128.0,114,AmbushHotChoke,-0.98,-0.168,-0.403,-0.2344
225,71140.9,128,AmbushHotChoke,-1.25,-0.057,-0.401,-0.3442
225,71154.2,114,SweepArea,-0.28,-0.191,-0.205,-0.0140
225,71171.5,114,SweepArea,-0.32,-0.205,0.102,0.3072
225,71188.3,108,SweepArea,-0.16,2.773,2.244,-0.5287
225,71204.4,108,SweepArea,-0.26,2.244,1.788,-0.4559
225,71220.6,108,SweepArea,-0.51,1.788,1.332,-0.4563
225,71236.6,108,SweepArea,-0.46,1.332,0.970,-0.3618
225,71253.3,108,SweepArea,-1.32,0.970,0.408,-0.5622
225,71269.9,108,SweepArea,-1.41,0.408,-0.087,-0.4945
225,71295.1,108,SweepArea,-2.25,-0.087,-0.728,-0.6415
225,71324.0,126,Patrol,0.11,-0.036,0.015,0.0507
225,71368.6,126,Patrol,0.02,0.015,0.018,0.0033
225,71407.7,145,Patrol,0.01,-0.664,-0.462,0.2019
225,71453.1,109,Patrol,-0.90,-0.814,-0.839,-0.0255
225,71468.2,145,AmbushHotChoke,-0.50,-0.160,-0.255,-0.0952
225,71471.7,145,AmbushHotChoke,-0.19,-0.255,-0.222,0.0336
225,71474.8,145,AmbushHotChoke,-0.18,-0.222,-0.196,0.0255
225,71479.4,145,AmbushHotChoke,-0.30,-0.196,-0.214,-0.0178
225,71482.7,145,AmbushHotChoke,-0.38,-0.214,-0.252,-0.0378
225,71485.5,145,AmbushHotChoke,-0.48,-0.252,-0.306,-0.0544
225,71489.3,145,AmbushHotChoke,-1.19,-0.306,-0.558,-0.2519
227,71534.4,145,Patrol,-0.80,-0.462,-0.561,-0.0989
227,71579.6,126,Patrol,-0.65,0.018,-0.181,-0.1987
227,71610.5,144,Patrol,-0.01,-0.240,-0.165,0.0752
227,71654.2,126,Patrol,-0.25,-0.181,-0.198,-0.0177
227,71668.0,108,SweepArea,-0.29,-0.728,-0.582,0.1459
227,71684.6,108,SweepArea,-0.32,-0.582,-0.490,0.0927
227,71729.6,126,Patrol,-0.53,-0.198,-0.296,-0.0978
227,71733.9,108,SweepArea,-0.19,-0.490,-0.378,0.1116
227,71735.8,108,HideSpotCheck,0.23,-1.828,-1.186,0.6429
227,71740.8,108,SweepArea,-0.02,-0.378,-0.259,0.1193
227,71743.3,62,InvestigateLastHeard,-0.17,0.046,-0.013,-0.0590
227,71748.4,60,SweepArea,-0.20,-0.003,-0.041,-0.0375
227,71793.4,108,Patrol,-0.95,-0.750,-0.808,-0.0579
227,71804.6,127,HideSpotCheck,0.14,-0.618,-0.379,0.2393
227,71815.9,127,HideSpotCheck,0.36,-0.379,-0.141,0.2379
227,71831.1,129,AmbushHotChoke,-0.50,-0.288,-0.342,-0.0539
227,71834.9,127,HideSpotCheck,0.39,-0.141,0.038,0.1787
227,71876.0,127,Patrol,-0.31,-0.635,-0.535,0.1000
227,71891.0,127,AmbushHotChoke,-0.65,-1.243,-1.055,0.1876
227,71891.3,127,HideSpotCheck,-0.50,0.038,-0.102,-0.1397
227,71891.6,127,AmbushHotChoke,10.00,-1.055,2.262,3.3165
228,71891.9,127,AmbushHotChoke,1.15,2.262,1.956,-0.3053
228,71892.4,127,AmbushHotChoke,-0.41,1.956,1.263,-0.6934
228,71895.3,57,AmbushHotChoke,0.12,0.062,0.098,0.0363
228,71940.4,90,Patrol,-0.80,-0.031,-0.259,-0.2278
228,71973.2,144,Patrol,0.84,-0.165,0.140,0.3052
229,71974.0,144,Patrol,-0.69,0.140,-0.102,-0.2426
229,71974.7,114,SweepArea,1.00,0.102,0.386,0.2840
229,71975.3,114,SweepArea,-0.36,0.386,0.182,-0.2043
229,71979.3,90,SweepArea,-0.19,-0.217,-0.191,0.0258
229,71983.8,90,SweepArea,-0.29,-0.191,-0.199,-0.0073
229,72028.8,144,Patrol,-0.80,-0.102,-0.309,-0.2065
229,72039.5,144,HideSpotCheck,0.14,-0.524,-0.307,0.2168
229,72050.0,144,HideSpotCheck,0.40,-0.307,-0.077,0.2294
229,72095.3,126,Patrol,-0.80,-0.296,-0.445,-0.1489
229,72100.3,144,HideSpotCheck,0.39,-0.077,0.084,0.1618
229,72102.1,144,HideSpotCheck,0.23,0.084,0.156,0.0711
229,72104.2,144,HideSpotCheck,0.23,0.156,0.220,0.0643
229,72106.1,144,HideSpotCheck,0.13,0.220,0.253,0.0331
229,72108.1,144,HideSpotCheck,0.03,0.253,0.254,0.0013
229,72124.5,144,SweepArea,-0.01,-0.743,-0.491,0.2517
229,72129.2,144,HideSpotCheck,0.20,0.254,0.299,0.0446
229,72129.5,144,HideSpotCheck,1.00,0.299,0.535,0.2357
229,72129.9,144,HideSpotCheck,-0.20,0.535,0.335,-0.2000
229,72144.1,56,HeatSweep,0.01,0.050,0.086,0.0354
229,72144.4,144,HideSpotCheck,-0.50,0.335,0.183,-0.1515
229,72144.7,144,HideSpotCheck,-0.50,0.183,0.032,-0.1508
229,72145.0,144,HideSpotCheck,-0.50,0.032,-0.098,-0.1304
229,72145.3,144,HideSpotCheck,-0.60,-0.098,-0.220,-0.1213
229,72145.6,144,HideSpotCheck,-0.70,-0.220,-0.334,-0.1149
229,72164.3,144,SweepArea,-0.17,-0.491,-0.388,0.1032
229,72179.5,128,AmbushHotChoke,-0.38,-0.401,-0.368,0.0330
229,72197.2,114,SweepArea,-0.33,0.182,0.038,-0.1444
229,72208.4,128,AmbushHotChoke,0.04,-0.368,-0.230,0.1386
229,72253.6,144,Patrol,-0.94,-0.309,-0.495,-0.1861
229,72253.9,144,HideSpotCheck,-0.50,-0.334,-0.355,-0.0204
229,72254.2,144,HideSpotCheck,-0.50,-0.355,-0.369,-0.0143
229,72254.5,144,HideSpotCheck,-0.50,-0.369,-0.388,-0.0184
229,72263.8,128,AmbushHotChoke,-0.24,-0.230,-0.215,0.0144
229,72264.1,144,HideSpotCheck,-0.50,-0.388,-0.392,-0.0045
229,72265.5,144,SweepArea,-0.16,-0.388,-0.294,0.0946
229,72266.9,144,SweepArea,-0.16,-0.294,-0.227,0.0667
229,72268.3,144,SweepArea,-0.16,-0.227,-0.181,0.0462
229,72269.9,144,SweepArea,-0.27,-0.181,-0.179,0.0020
229,72271.3,144,SweepArea,-0.36,-0.179,-0.207,-0.0282
229,72316.4,144,Patrol,-0.93,-0.495,-0.623,-0.1285
229,72324.1,144,SweepArea,-0.04,-0.207,-0.143,0.0639
229,72337.3,128,AmbushHotChoke,-0.28,-0.215,-0.221,-0.0052
229,72338.7,144,SweepArea,-0.16,-0.143,-0.122,0.0215
229,72340.1,144,SweepArea,-0.16,-0.122,-0.107,0.0145
229,72385.5,144,Patrol,-0.93,-0.623,-0.713,-0.0901
229,72393.8,144,SweepArea,-0.05,-0.107,-0.075,0.0316
229,72407.5,128,AmbushHotChoke,-0.29,-0.221,-0.226,-0.0054
229,72408.9,144,SweepArea,-0.16,-0.075,-0.074,0.0012
229,72410.4,144,SweepArea,-0.17,-0.074,-0.074,0.0001
229,72411.8,144,SweepArea,-0.16,-0.074,-0.074,0.0004
229,72413.3,144,SweepArea,-0.27,-0.074,-0.117,-0.0432
229,72422.7,145,AmbushHotChoke,-0.04,-0.558,-0.386,0.1721
229,72435.9,129,HideSpotCheck,0.12,-0.328,-0.180,0.1480
229,72446.5,129,HideSpotCheck,0.37,-0.180,0.001,0.1809
229,72457.1,129,HideSpotCheck,0.14,0.001,0.060,0.0589
229,72467.7,129,HideSpotCheck,0.27,0.060,0.139,0.0787
229,72478.4,129,HideSpotCheck,-0.06,0.139,0.104,-0.0343
229,72489.0,129,HideSpotCheck,0.07,0.104,0.112,0.0077
