Episode,Time,StateHash,Action,Reward,OldQ,NewQ,Delta
487,153046.9,123,AmbushHotChoke,-0.19,-0.339,-0.277,0.0622
487,153050.8,123,AmbushHotChoke,-0.29,-0.277,-0.263,0.0135
487,153054.5,123,AmbushHotChoke,-0.39,-0.263,-0.283,-0.0194
487,153058.6,123,AmbushHotChoke,-0.49,-0.283,-0.328,-0.0453
487,153071.8,123,HideSpotCheck,0.12,-1.147,-0.757,0.3899
487,153078.8,123,AmbushHotChoke,-0.02,-0.328,-0.220,0.1087
487,153082.2,123,AmbushHotChoke,-0.18,-0.220,-0.191,0.0282
487,153085.3,123,AmbushHotChoke,-0.18,-0.191,-0.170,0.0212
487,153088.5,123,AmbushHotChoke,-0.28,-0.170,-0.186,-0.0158
487,153091.3,123,AmbushHotChoke,-0.38,-0.186,-0.225,-0.0391
487,153094.9,123,AmbushHotChoke,-0.49,-0.225,-0.286,-0.0609
487,153107.8,123,HideSpotCheck,0.12,-0.757,-0.483,0.2742
487,153113.7,123,AmbushHotChoke,-0.01,-0.286,-0.186,0.0995
487,153118.1,123,AmbushHotChoke,-0.19,-0.186,-0.172,0.0147
487,153121.3,123,AmbushHotChoke,-0.18,-0.172,-0.157,0.0149
487,153125.3,123,AmbushHotChoke,-0.29,-0.157,-0.180,-0.0231
487,153129.5,123,AmbushHotChoke,-0.39,-0.180,-0.226,-0.0465
487,153133.0,123,AmbushHotChoke,-0.48,-0.226,-0.286,-0.0599
487,153137.2,123,AmbushHotChoke,-1.19,-0.286,-0.541,-0.2548
487,153150.2,123,HideSpotCheck,0.12,-0.483,-0.291,0.1916
487,153160.9,123,HideSpotCheck,0.30,-0.291,-0.102,0.1887
487,153171.9,123,HideSpotCheck,0.14,-0.102,-0.018,0.0848
487,153182.5,123,HideSpotCheck,0.20,-0.018,0.059,0.0770
487,153183.5,123,HideSpotCheck,-5.00,0.059,-1.458,-1.5178
488,153197.5,123,HideSpotCheck,-0.50,-1.458,-1.157,0.3011
488,153241.3,126,Patrol,-0.04,-0.289,-0.210,0.0783
488,153286.5,126,Patrol,-0.80,-0.210,-0.385,-0.1746
488,153331.7,144,Patrol,-0.70,-0.497,-0.553,-0.0565
488,153360.4,144,Patrol,-0.29,-0.553,-0.467,0.0867
488,153404.5,126,Patrol,-0.26,-0.385,-0.343,0.0417
489,153449.6,108,Patrol,-0.80,-0.988,-0.929,0.0590
489,153493.3,126,Patrol,0.01,-0.343,-0.233,0.1100
489,153538.5,144,Patrol,-0.84,-0.467,-0.576,-0.1091
489,153583.6,108,Patrol,-1.00,-0.929,-0.947,-0.0186
489,153614.9,144,Patrol,-0.21,-0.576,-0.461,0.1148
489,153659.6,126,Patrol,-1.10,-0.233,-0.491,-0.2576
489,153698.5,126,Patrol,-1.24,-0.491,-0.712,-0.2214
489,153743.5,108,Patrol,-2.45,-0.947,-1.397,-0.4494
489,153788.7,145,Patrol,-2.70,-0.502,-1.160,-0.6583
489,153810.5,145,SweepArea,-0.07,-1.065,-0.759,0.3061
489,153825.6,127,AmbushHotChoke,-0.48,-1.246,-1.005,0.2410
489,153832.6,127,AmbushHotChoke,-0.22,-1.005,-0.754,0.2507
489,153836.5,127,AmbushHotChoke,-0.19,-0.754,-0.567,0.1876
489,153881.8,127,Patrol,-0.95,-1.152,-1.090,0.0612
489,153883.3,145,SweepArea,0.00,-0.759,-0.517,0.2412
489,153884.9,145,SweepArea,-0.17,-0.517,-0.398,0.1194
489,153886.4,145,SweepArea,-0.16,-0.398,-0.314,0.0842
489,153888.0,145,SweepArea,-0.27,-0.314,-0.285,0.0284
489,153889.5,145,SweepArea,-0.37,-0.285,-0.295,-0.0098
489,153891.1,145,SweepArea,-0.47,-0.295,-0.332,-0.0371
489,153892.6,145,SweepArea,-1.16,-0.332,-0.568,-0.2356
489,153894.1,145,SweepArea,-1.41,-0.568,-0.807,-0.2398
489,153895.6,145,SweepArea,-1.67,-0.807,-1.051,-0.2431
489,153913.0,145,SweepArea,-1.77,-1.051,-1.261,-0.2108
489,153913.3,145,HideSpotCheck,-0.50,-1.099,-0.904,0.1948
489,153913.6,145,HideSpotCheck,-0.50,-0.904,-0.767,0.1367
489,153913.9,145,HideSpotCheck,-0.50,-0.767,-0.672,0.0953
489,153914.2,145,HideSpotCheck,-0.60,-0.672,-0.635,0.0367
489,153914.5,145,HideSpotCheck,-0.70,-0.635,-0.639,-0.0043
489,153914.8,145,HideSpotCheck,-0.80,-0.639,-0.673,-0.0331
489,153915.1,145,HideSpotCheck,-1.50,-0.673,-0.906,-0.2331
489,153915.4,145,HideSpotCheck,-1.75,-0.906,-1.144,-0.2382
489,153915.7,145,HideSpotCheck,-2.00,-1.144,-1.385,-0.2417
490,153960.7,145,Patrol,-0.80,-1.160,-1.049,0.1110
490,154006.0,144,Patrol,-0.62,-0.461,-0.507,-0.0458
490,154017.2,108,HideSpotCheck,0.14,-1.063,-0.687,0.3762
490,154021.9,108,HideSpotCheck,0.99,-0.687,-0.164,0.5221
490,154026.6,108,HideSpotCheck,-0.59,-0.164,0.042,0.2065
490,154031.2,86,InvestigateLastHeard,10.00,1.811,4.268,2.4567
491,154031.8,86,InvestigateLastHeard,0.10,4.268,3.041,-1.2270
491,154046.9,56,InvestigateLastHeard,-0.50,0.105,-0.063,-0.1682
491,154084.0,144,Patrol,0.63,-0.507,-0.162,0.3446
492,154084.5,144,Patrol,-0.73,-0.162,-0.328,-0.1663
492,154129.8,128,Patrol,-0.95,-0.606,-0.707,-0.1009
492,154174.9,144,Patrol,-0.80,-0.328,-0.468,-0.1394
492,154220.2,126,Patrol,-1.07,-0.712,-0.817,-0.1043
492,154230.9,108,HideSpotCheck,0.14,0.042,0.088,0.0463
492,154241.4,108,HideSpotCheck,0.30,0.088,0.168,0.0798
492,154250.4,108,HideSpotCheck,0.16,0.168,0.198,0.0295
492,154250.7,108,HideSpotCheck,0.90,0.198,0.434,0.2361
492,154251.2,108,HideSpotCheck,-0.65,0.434,0.129,-0.3044
492,154267.9,56,SweepArea,-0.32,-0.027,-0.106,-0.0796
492,154313.0,110,Patrol,-0.95,-0.088,-0.345,-0.2568
492,154317.1,128,SweepArea,-0.19,-0.656,-0.499,0.1567
492,154321.7,128,SweepArea,-0.20,-0.499,-0.391,0.1079
492,154326.4,128,SweepArea,-0.20,-0.391,-0.316,0.0750
492,154340.8,128,HeatSweep,0.14,-0.772,-0.486,0.2864
492,154347.8,114,AmbushHotChoke,-0.22,-0.399,-0.330,0.0685
492,154362.5,128,SweepArea,0.01,-0.316,-0.208,0.1088
492,154375.7,128,AmbushHotChoke,-0.28,-0.843,-0.664,0.1790
492,154388.8,128,SweepArea,-0.28,-0.208,-0.219,-0.0111
492,154405.2,128,SweepArea,-0.31,-0.219,-0.238,-0.0196
492,154421.5,128,SweepArea,-0.16,-0.238,-0.205,0.0330
492,154438.0,128,SweepArea,-0.41,-0.205,-0.259,-0.0538
492,154454.8,128,SweepArea,-0.37,-0.259,-0.282,-0.0232
492,154471.2,128,SweepArea,-0.46,-0.282,-0.327,-0.0451
492,154487.6,128,SweepArea,-1.31,-0.327,-0.614,-0.2869
492,154502.8,128,HeatSweep,-0.58,-0.486,-0.505,-0.0187
492,154515.9,128,HeatSweep,0.02,-0.505,-0.337,0.1678
492,154530.7,128,HeatSweep,-0.12,-0.337,-0.263,0.0735
492,154545.9,128,HeatSweep,-0.75,-0.263,-0.400,-0.1369
492,154561.0,128,HeatSweep,-0.80,-0.400,-0.511,-0.1105
492,154576.0,128,HeatSweep,-0.95,-0.511,-0.633,-0.1222
492,154591.7,128,SweepArea,-0.31,-0.614,-0.512,0.1019
492,154607.9,128,SweepArea,-0.16,-0.512,-0.395,0.1174
492,154652.9,129,Patrol,-0.94,-0.520,-0.645,-0.1245
492,154697.9,129,Patrol,-0.86,-0.645,-0.706,-0.0609
492,154743.1,129,Patrol,-0.95,-0.706,-0.777,-0.0711
492,154753.8,129,HideSpotCheck,0.14,-0.715,-0.442,0.2734
492,154764.7,129,HideSpotCheck,0.37,-0.442,-0.183,0.2591
492,154775.2,129,HideSpotCheck,0.14,-0.183,-0.068,0.1144
492,154786.0,129,HideSpotCheck,0.27,-0.068,0.049,0.1169
493,154821.0,129,Patrol,0.05,-0.777,-0.524,0.2529
493,154864.9,144,Patrol,-0.04,-0.468,-0.336,0.1316
494,154910.1,126,Patrol,-0.80,-0.817,-0.809,0.0073
494,154953.7,126,Patrol,-0.04,-0.809,-0.574,0.2352
494,154998.9,126,Patrol,-0.90,-0.574,-0.669,-0.0951
494,155044.1,144,Patrol,-1.11,-0.336,-0.565,-0.2288
494,155089.2,144,Patrol,-1.15,-0.565,-0.736,-0.1709
494,155102.5,108,HideSpotCheck,0.12,0.129,0.145,0.0159
494,155113.0,108,HideSpotCheck,0.30,0.145,0.217,0.0720
494,155123.9,108,HideSpotCheck,0.14,0.217,0.231,0.0141
494,155134.8,108,HideSpotCheck,0.20,0.231,0.261,0.0298
494,155145.3,108,HideSpotCheck,-0.06,0.261,0.212,-0.0492
494,155156.6,108,HideSpotCheck,-0.01,0.212,0.181,-0.0305
494,155167.3,108,HideSpotCheck,-0.86,0.181,-0.099,-0.2801
494,155177.9,108,HideSpotCheck,-0.95,-0.099,-0.338,-0.2391
494,155178.3,108,HideSpotCheck,-0.50,-0.338,-0.361,-0.0233
494,155178.7,108,HideSpotCheck,-0.75,-0.361,-0.451,-0.0900
494,155181.5,108,HideSpotCheck,-0.89,-0.451,-0.559,-0.1079
494,155181.9,108,HideSpotCheck,-1.29,-0.559,-0.756,-0.1969
494,155182.2,108,HideSpotCheck,-1.54,-0.756,-0.973,-0.2170
494,155182.5,108,HideSpotCheck,-1.80,-0.973,-1.201,-0.2282
494,155182.8,108,HideSpotCheck,-2.05,-1.201,-1.437,-0.2360
494,155183.1,108,HideSpotCheck,-2.30,-1.437,-1.679,-0.2414
494,155183.4,108,HideSpotCheck,-2.56,-1.679,-1.924,-0.2452
494,155183.8,108,HideSpotCheck,-2.81,-1.924,-2.172,-0.2478
494,155184.0,108,HideSpotCheck,-3.06,-2.172,-2.421,-0.2496
494,155184.3,108,HideSpotCheck,-3.31,-2.421,-2.672,-0.2509
494,155184.8,108,HideSpotCheck,-3.57,-2.672,-2.924,-0.2522
494,155185.0,108,HideSpotCheck,-3.82,-2.924,-3.177,-0.2527
494,155185.3,108,HideSpotCheck,-4.07,-3.177,-3.430,-0.2530
494,155185.7,108,HideSpotCheck,-4.33,-3.430,-3.683,-0.2533
494,155186.0,108,HideSpotCheck,-4.58,-3.683,-3.937,-0.2534
494,155186.3,108,HideSpotCheck,-4.83,-3.937,-4.190,-0.2535
494,155186.6,108,HideSpotCheck,-5.09,-4.190,-4.444,-0.2537
494,155186.9,108,HideSpotCheck,-5.34,-4.444,-4.698,-0.2537
494,155187.2,108,HideSpotCheck,-5.59,-4.698,-4.951,-0.2538
494,155187.5,108,HideSpotCheck,-5.85,-4.951,-5.205,-0.2537
494,155187.8,108,HideSpotCheck,-6.10,-5.205,-5.459,-0.2540
494,155188.1,108,HideSpotCheck,-6.35,-5.459,-5.713,-0.2539
494,155188.5,108,HideSpotCheck,-6.41,-5.713,-5.907,-0.1939
494,155188.8,108,HideSpotCheck,-6.66,-5.907,-6.119,-0.2118
494,155189.0,108,HideSpotCheck,-6.91,-6.119,-6.343,-0.2244
494,155189.3,108,HideSpotCheck,-7.16,-6.343,-6.576,-0.2332
494,155189.7,108,HideSpotCheck,-7.42,-6.576,-6.816,-0.2394
494,155190.0,108,HideSpotCheck,-7.67,-6.816,-7.059,-0.2436
494,155190.3,108,HideSpotCheck,-7.92,-7.059,-7.306,-0.2466
494,155190.6,108,HideSpotCheck,10.00,-7.306,-2.114,5.1918
495,155190.6,108,HideSpotCheck,-0.28,-2.114,-1.483,0.6309
495,155191.0,120,Patrol,1.20,0.509,0.741,0.2327
495,155191.4,120,Patrol,1.20,0.741,0.904,0.1625
495,155191.7,120,Patrol,1.19,0.904,1.012,0.1080
495,155192.1,120,Patrol,-0.46,1.012,0.589,-0.4228
495,155205.2,90,InvestigateLastHeard,-0.28,-0.293,-0.274,0.0186
495,155250.3,126,Patrol,-0.80,-0.669,-0.706,-0.0367
495,155255.8,144,SweepArea,-0.20,-0.687,-0.520,0.1672
495,155262.9,144,SweepArea,-0.05,-0.520,-0.357,0.1623
495,155300.5,126,Patrol,0.85,-0.706,-0.235,0.4711
495,155306.1,126,Patrol,-0.93,-0.235,-0.345,-0.1098
495,155310.5,86,InvestigateLastHeard,10.00,3.041,5.130,2.0887
496,155311.4,86,InvestigateLastHeard,0.10,5.130,3.656,-1.4738
496,155326.5,76,InvestigateLastHeard,-0.50,0.158,-0.026,-0.1839
496,155330.2,144,SweepArea,-0.19,-0.357,-0.282,0.0757
496,155334.6,144,SweepArea,-0.19,-0.282,-0.232,0.0498
496,155338.3,144,SweepArea,-0.03,-0.232,-0.148,0.0836
496,155342.9,144,SweepArea,-0.30,-0.148,-0.169,-0.0209
496,155368.0,144,SweepArea,-0.80,-0.169,-0.351,-0.1814
496,155379.1,144,SweepArea,-0.26,-0.351,-0.307,0.0437
496,155408.4,126,Patrol,0.11,-0.345,-0.203,0.1420
496,155453.3,126,Patrol,0.02,-0.203,-0.133,0.0695
496,155492.2,126,Patrol,0.16,-0.133,-0.042,0.0914
496,155505.4,108,SweepArea,-0.28,-1.143,-0.870,0.2724
496,155521.8,108,SweepArea,-0.31,-0.870,-0.691,0.1790
496,155539.2,108,SweepArea,-0.17,-0.691,-0.523,0.1681
496,155555.4,108,SweepArea,-0.41,-0.523,-0.478,0.0456
496,155571.3,108,SweepArea,-0.36,-0.478,-0.430,0.0480
496,155587.7,108,SweepArea,-0.61,-0.430,-0.472,-0.0430
496,155603.9,108,SweepArea,-1.31,-0.472,-0.712,-0.2397
496,155620.0,108,SweepArea,-1.41,-0.712,-0.909,-0.1972
496,155636.7,108,SweepArea,-1.82,-0.909,-1.170,-0.2604
496,155652.6,108,SweepArea,-1.91,-1.170,-1.379,-0.2093
496,155668.7,108,SweepArea,-2.31,-1.379,-1.646,-0.2673
496,155713.9,108,Patrol,-0.80,-1.397,-1.215,0.1814
496,155753.9,126,Patrol,0.02,-0.042,-0.020,0.0220
496,155764.4,127,AmbushHotChoke,0.00,-0.567,-0.393,0.1735
496,155777.4,109,SweepArea,-0.28,-0.301,-0.292,0.0093
496,155794.0,109,SweepArea,-0.32,-0.292,-0.297,-0.0049
496,155810.3,109,SweepArea,-0.31,-0.297,-0.299,-0.0022
496,155826.8,109,SweepArea,-0.42,-0.299,-0.325,-0.0253
496,155833.3,127,AmbushHotChoke,-0.02,-0.393,-0.266,0.1267
496,155836.0,127,AmbushHotChoke,-0.18,-0.266,-0.221,0.0456
496,155838.8,127,AmbushHotChoke,-0.18,-0.221,-0.189,0.0321
496,155842.7,127,AmbushHotChoke,-0.29,-0.189,-0.201,-0.0124
496,155845.3,127,AmbushHotChoke,-0.38,-0.201,-0.234,-0.0332
496,155848.3,127,AmbushHotChoke,-0.48,-0.234,-0.289,-0.0548
496,155851.0,127,AmbushHotChoke,-1.18,-0.289,-0.537,-0.2475
496,155855.0,127,AmbushHotChoke,-1.44,-0.537,-0.790,-0.2530
496,155858.8,127,AmbushHotChoke,-1.69,-0.790,-1.041,-0.2515
496,155861.9,127,AmbushHotChoke,-1.93,-1.041,-1.289,-0.2480
496,155906.9,127,Patrol,-0.80,-1.090,-1.002,0.0886
497,155952.0,145,Patrol,-0.80,-1.049,-0.972,0.0773
497,155953.5,144,SweepArea,-0.17,-0.307,-0.237,0.0700
497,155954.9,144,SweepArea,-0.16,-0.237,-0.187,0.0498
497,155956.3,144,SweepArea,-0.16,-0.187,-0.153,0.0341
497,155957.8,144,SweepArea,-0.26,-0.153,-0.159,-0.0059
497,156002.8,144,Patrol,-0.95,-0.736,-0.797,-0.0614
497,156011.2,144,SweepArea,0.07,-0.159,-0.072,0.0871
497,156013.1,126,HideSpotCheck,0.38,-1.170,-0.677,0.4930
497,156045.6,126,Patrol,0.85,-0.020,0.247,0.2664
497,156046.2,126,Patrol,-0.79,0.247,-0.003,-0.2497
497,156051.3,74,InvestigateLastHeard,0.14,1.094,0.828,-0.2663
497,156056.7,114,AmbushHotChoke,-0.20,-0.330,-0.272,0.0581
497,156059.5,114,AmbushHotChoke,-0.18,-0.272,-0.221,0.0515
497,156063.7,114,AmbushHotChoke,-0.19,-0.221,-0.190,0.0304
497,156068.0,114,AmbushHotChoke,-0.10,-0.190,-0.143,0.0476
497,156071.4,114,AmbushHotChoke,-0.38,-0.143,-0.192,-0.0499
497,156075.3,114,AmbushHotChoke,-0.49,-0.192,-0.259,-0.0670
497,156079.2,114,AmbushHotChoke,-1.19,-0.259,-0.516,-0.2568
497,156083.2,114,AmbushHotChoke,-1.44,-0.516,-0.771,-0.2550
497,156128.4,114,Patrol,-0.95,-0.530,-0.654,-0.1238
497,156129.9,144,SweepArea,-0.17,-0.072,-0.072,-0.0007
497,156175.1,144,Patrol,-0.95,-0.797,-0.841,-0.0434
497,156183.7,144,SweepArea,-0.08,-0.072,-0.062,0.0108
497,156200.4,128,SweepArea,-0.02,-0.395,-0.273,0.1225
497,156208.6,128,SweepArea,10.00,-0.273,2.809,3.0818
498,156209.7,128,SweepArea,0.06,2.809,2.064,-0.7454
498,156224.8,62,InvestigateLastHeard,-0.50,0.433,0.167,-0.2665
498,156229.2,144,SweepArea,-0.19,-0.062,-0.078,-0.0161
498,156234.2,144,SweepArea,-0.20,-0.078,-0.091,-0.0135
498,156239.0,144,SweepArea,-0.05,-0.091,-0.055,0.0364
498,156243.7,144,SweepArea,-0.30,-0.055,-0.104,-0.0491
498,156248.2,144,SweepArea,-0.24,-0.104,-0.123,-0.0188
498,156253.0,144,SweepArea,-0.35,-0.123,-0.167,-0.0442
498,156257.7,144,SweepArea,-1.05,-0.167,-0.407,-0.2403
498,156262.1,144,SweepArea,-1.44,-0.407,-0.695,-0.2872
498,156267.2,144,SweepArea,-1.70,-0.695,-0.974,-0.2790
498,156269.0,144,HideSpotCheck,0.23,-0.815,-0.474,0.3410
498,156271.0,144,HideSpotCheck,0.23,-0.474,-0.236,0.2380
498,156272.9,144,HideSpotCheck,0.23,-0.236,-0.069,0.1672
498,156274.9,144,HideSpotCheck,0.13,-0.069,0.017,0.0866
498,156276.7,144,HideSpotCheck,0.28,0.017,0.124,0.1065
498,156322.0,126,Patrol,-0.71,-0.003,-0.212,-0.2089
498,156367.2,108,Patrol,-0.80,-1.215,-1.089,0.1268
498,156380.1,126,SweepArea,-0.28,-1.199,-0.907,0.2915
498,156409.0,126,Patrol,0.11,-0.212,-0.108,0.1033
498,156438.9,126,Patrol,0.93,-0.108,0.208,0.3167
498,156441.9,126,Patrol,-0.73,0.208,0.130,-0.0780
498,156447.2,86,InvestigateLastHeard,0.14,3.656,3.035,-0.6208
498,156459.3,130,HeatSweep,-0.27,1.901,1.271,-0.6306
498,156486.1,126,Patrol,0.02,0.130,0.129,-0.0014
498,156499.3,140,HeatSweep,0.02,0.413,0.309,-0.1040
498,156513.1,146,HeatSweep,-0.01,-0.499,-0.342,0.1567
498,156527.2,123,AmbushHotChoke,-0.29,-0.541,-0.173,0.3679
498,156540.1,137,SweepArea,-0.28,2.006,1.630,-0.3757
498,156556.5,137,SweepArea,-0.31,1.630,1.258,-0.3727
498,156569.1,137,SweepArea,-5.00,1.258,-0.620,-1.8773
499,156581.8,137,SweepArea,-0.60,-0.620,-0.604,0.0158
499,156626.9,126,Patrol,-0.78,0.129,-0.139,-0.2680
499,156627.2,144,HideSpotCheck,-0.50,0.124,-0.026,-0.1503
499,156627.5,144,HideSpotCheck,-0.50,-0.026,-0.139,-0.1127
499,156627.8,144,HideSpotCheck,-0.50,-0.139,-0.218,-0.0789
499,156628.0,144,HideSpotCheck,-0.60,-0.218,-0.303,-0.0853
499,156628.3,144,HideSpotCheck,-0.70,-0.303,-0.393,-0.0898
499,156628.6,144,HideSpotCheck,-0.80,-0.393,-0.485,-0.0921
499,156628.9,144,HideSpotCheck,-1.50,-0.485,-0.760,-0.2745
499,156629.2,144,HideSpotCheck,-1.75,-0.760,-1.027,-0.2671
499,156674.3,144,Patrol,-0.90,-0.841,-0.855,-0.0141
499,156715.0,144,Patrol,-0.04,-0.855,-0.607,0.2479
499,156760.2,108,Patrol,-0.80,-1.089,-1.000,0.0889
499,156787.9,144,Patrol,0.07,-0.607,-0.397,0.2097
499,156832.1,126,Patrol,-0.54,-0.139,-0.196,-0.0571
499,156845.7,128,SweepArea,-0.29,2.064,1.668,-0.3957
499,156863.1,128,SweepArea,-0.32,1.668,1.276,-0.3925
499,156879.6,128,SweepArea,-0.16,1.276,1.007,-0.2686
499,156895.8,128,SweepArea,-0.41,1.007,0.593,-0.4137
499,156906.4,129,HideSpotCheck,0.32,0.049,0.147,0.0988
499,156917.4,129,HideSpotCheck,0.14,0.147,0.171,0.0232
499,156927.9,129,HideSpotCheck,0.33,0.171,0.247,0.0765
499,156938.8,129,HideSpotCheck,0.04,0.247,0.228,-0.0194
499,156949.2,129,HideSpotCheck,0.13,0.228,0.237,0.0092
499,156953.1,129,HideSpotCheck,-5.00,0.237,-1.334,-1.5710
500,156964.4,129,HideSpotCheck,-0.50,-1.334,-1.071,0.2632
500,157008.6,126,Patrol,-0.01,-0.196,-0.138,0.0581
500,157053.7,126,Patrol,-0.80,-0.138,-0.334,-0.1959
500,157098.9,144,Patrol,-0.87,-0.397,-0.535,-0.1379
500,157142.6,144,Patrol,-0.19,-0.535,-0.428,0.1073
500,157187.6,108,Patrol,-1.00,-1.000,-0.997,0.0028
500,157215.3,144,Patrol,-0.28,-0.428,-0.292,0.1357
500,157230.5,130,HeatSweep,-0.56,1.271,0.804,-0.4668
500,157275.6,120,Patrol,-0.80,0.589,0.189,-0.3996
500,157275.9,120,HideSpotCheck,-0.50,0.089,-0.031,-0.1198
500,157321.0,120,Patrol,-0.80,0.189,-0.084,-0.2735
500,157329.5,130,HeatSweep,0.07,0.804,0.739,-0.0652
500,157342.4,130,HeatSweep,0.12,0.739,0.568,-0.1712
500,157386.7,144,Patrol,-0.06,-0.292,-0.222,0.0705
500,157400.4,120,SweepArea,-0.29,0.035,-0.048,-0.0830
500,157406.6,114,AmbushHotChoke,-0.01,-0.771,-0.524,0.2475
500,157410.1,114,AmbushHotChoke,-0.19,-0.524,-0.400,0.1241
500,157414.2,114,AmbushHotChoke,-0.19,-0.400,-0.315,0.0845
500,157418.2,114,AmbushHotChoke,-0.29,-0.315,-0.285,0.0296
500,157421.9,114,AmbushHotChoke,-0.39,-0.285,-0.294,-0.0081
500,157425.6,114,AmbushHotChoke,-0.49,-0.294,-0.329,-0.0358
500,157429.9,114,AmbushHotChoke,-1.19,-0.329,-0.567,-0.2372
500,157433.6,114,AmbushHotChoke,-1.44,-0.567,-0.806,-0.2391
500,157448.0,114,HeatSweep,0.01,-0.575,-0.315,0.2600
500,157462.9,128,SweepArea,-0.10,0.593,0.400,-0.1930
500,157508.1,144,Patrol,-0.95,-0.222,-0.438,-0.2162
500,157549.0,144,Patrol,-0.04,-0.438,-0.316,0.1223
500,157560.9,114,HeatSweep,-0.12,-0.315,-0.245,0.0705
500,157579.6,134,SweepArea,-0.34,-0.073,-0.106,-0.0333
500,157608.4,128,Patrol,0.11,-0.707,-0.434,0.2733
500,157631.2,128,SweepArea,-0.21,0.400,0.255,-0.1457
500,157640.9,128,SweepArea,-0.25,0.255,0.151,-0.1041
500,157649.3,128,SweepArea,-0.23,0.151,0.064,-0.0860
500,157657.4,128,SweepArea,-0.18,0.064,0.005,-0.0597
500,157665.5,128,SweepArea,-0.28,0.005,-0.067,-0.0715
500,157673.9,128,SweepArea,-0.38,-0.067,-0.148,-0.0809
500,157699.1,128,SweepArea,-1.36,-0.148,-0.451,-0.3038
500,157701.7,68,InvestigateLastHeard,0.18,0.734,0.668,-0.0663
500,157716.3,122,HeatSweep,0.00,0.380,0.281,-0.0987
500,157751.4,144,Patrol,0.03,-0.316,-0.199,0.1164
500,157763.8,122,HeatSweep,-0.27,0.281,0.130,-0.1507
500,157798.8,144,Patrol,0.03,-0.199,-0.124,0.0756
500,157811.4,122,HeatSweep,-0.28,0.130,0.024,-0.1064
500,157846.5,144,Patrol,0.03,-0.124,-0.075,0.0490
500,157850.1,123,AmbushHotChoke,-0.19,-0.173,-0.160,0.0134
500,157853.5,123,AmbushHotChoke,-0.18,-0.160,-0.149,0.0105
500,157857.8,123,AmbushHotChoke,-0.19,-0.149,-0.145,0.0040
500,157862.0,123,AmbushHotChoke,-0.29,-0.145,-0.172,-0.0271
500,157865.6,123,AmbushHotChoke,-0.39,-0.172,-0.219,-0.0465
500,157868.6,123,AmbushHotChoke,-0.48,-0.219,-0.279,-0.0603
500,157872.6,123,AmbushHotChoke,-1.19,-0.279,-0.535,-0.2561
500,157917.8,123,Patrol,-0.95,-0.596,-0.702,-0.1052
500,157962.9,145,Patrol,-0.95,-0.972,-0.964,0.0079
500,158006.9,145,Patrol,-0.09,-0.964,-0.700,0.2637
500,158009.8,123,AmbushHotChoke,-0.18,-0.535,-0.410,0.1249
500,158012.2,123,AmbushHotChoke,-0.17,-0.410,-0.321,0.0896
500,158016.2,123,AmbushHotChoke,-0.19,-0.321,-0.264,0.0565
500,158018.9,123,AmbushHotChoke,-0.28,-0.264,-0.250,0.0144
500,158023.1,123,AmbushHotChoke,-0.39,-0.250,-0.275,-0.0255
500,158025.7,123,AmbushHotChoke,-0.48,-0.275,-0.317,-0.0418
500,158038.6,123,SweepArea,-0.28,-0.811,-0.637,0.1739
